X	Y	Z	Label (0=S1,1=S2,4=IB)
0.976959	1.497238	0.138178	0.000000
1.014703	1.478862	0.180978	0.000000
0.978983	1.483732	0.231549	0.000000
0.986667	1.467911	0.148494	0.000000
0.996375	1.429114	0.065942	0.000000
1.042108	1.385622	0.062989	0.000000
1.027969	1.547688	0.137851	0.000000
0.952044	1.434474	0.021245	0.000000
1.144387	1.459573	0.149446	0.000000
0.898866	1.388004	0.091928	0.000000
1.064035	1.563284	0.050189	0.000000
0.996419	1.457729	0.051328	0.000000
1.098836	1.516613	0.031851	0.000000
1.058589	1.541314	0.093359	0.000000
1.109863	1.458027	0.105579	0.000000
0.975671	1.452589	0.068938	0.000000
1.042850	1.427629	0.131106	0.000000
1.011643	1.588004	0.106326	0.000000
1.024675	1.504368	0.079766	0.000000
1.036423	1.426778	0.073071	0.000000
1.027663	1.598558	0.071710	0.000000
0.950736	1.504257	0.085112	0.000000
0.906083	1.457700	0.085555	0.000000
1.003302	1.578331	0.099147	0.000000
0.959319	1.552243	0.085132	0.000000
1.046754	1.494900	0.078122	0.000000
0.910505	1.392379	0.073675	0.000000
1.042029	1.546147	0.071849	0.000000
1.035836	1.511751	0.078221	0.000000
1.021339	1.545679	0.050740	0.000000
0.960165	1.491964	-0.027981	0.000000
1.068353	1.525068	-0.019792	0.000000
0.962149	1.557915	-0.038739	0.000000
0.999092	1.637170	0.033325	0.000000
1.024909	1.536720	-0.037588	0.000000
1.021826	1.433828	0.037953	0.000000
0.981158	1.685738	0.060491	0.000000
0.972461	1.469863	0.110685	0.000000
0.962135	1.526298	0.032128	0.000000
1.089713	1.559110	0.086496	0.000000
1.060211	1.574280	0.066095	0.000000
1.014111	1.552362	-0.002203	0.000000
1.046030	1.544702	0.037325	0.000000
1.010617	1.542042	-0.020059	0.000000
1.068211	1.530075	0.012271	0.000000
0.912840	1.543471	0.000828	0.000000
0.966076	1.437798	0.031302	0.000000
1.009514	1.614248	-0.009690	0.000000
1.055932	1.539977	-0.008403	0.000000
1.005637	1.587923	-0.010906	0.000000
1.028069	1.605881	0.011219	0.000000
1.052851	1.608633	0.028769	0.000000
1.033143	1.597917	-0.030064	0.000000
0.934604	1.604947	-0.011484	0.000000
1.000261	1.581193	0.065012	0.000000
1.021145	1.557009	0.025354	0.000000
0.950590	1.692779	0.015741	0.000000
0.957821	1.648017	-0.067778	0.000000
0.942337	1.657118	-0.076172	0.000000
0.932477	1.640467	0.030599	0.000000
0.974275	1.586125	-0.021319	0.000000
0.940532	1.667016	-0.088730	0.000000
0.950967	1.564144	-0.060579	0.000000
0.969622	1.645420	0.010687	0.000000
1.028868	1.661961	0.011796	0.000000
0.938134	1.613800	-0.101291	0.000000
1.070994	1.631743	-0.069525	0.000000
1.027551	1.611844	-0.002200	0.000000
1.024420	1.543291	-0.073921	0.000000
1.042961	1.592685	-0.107756	0.000000
1.042714	1.727928	0.019983	0.000000
1.078732	1.648842	-0.057312	0.000000
0.989865	1.552178	-0.033382	0.000000
1.017271	1.706322	-0.072972	0.000000
1.061170	1.693703	-0.123714	0.000000
1.010268	1.634365	-0.079778	0.000000
1.007903	1.664631	-0.090699	0.000000
1.054393	1.719475	-0.099943	0.000000
1.023684	1.680940	-0.026484	0.000000
1.067731	1.584910	-0.081986	0.000000
1.018643	1.682193	-0.036384	0.000000
1.022518	1.629659	-0.128758	0.000000
0.935692	1.718557	-0.068901	0.000000
0.995942	1.702643	-0.072263	0.000000
0.931696	1.652261	-0.112817	0.000000
0.986701	1.697580	-0.192505	0.000000
1.002497	1.683869	-0.080019	0.000000
0.960928	1.734584	-0.169606	0.000000
0.951382	1.801167	-0.053514	0.000000
1.041506	1.662368	-0.154202	0.000000
1.018005	1.691082	-0.067319	0.000000
1.016367	1.766615	-0.113569	0.000000
0.974359	1.681239	-0.086625	0.000000
0.916773	1.698172	-0.169692	0.000000
0.889302	1.681780	-0.015464	0.000000
0.892905	1.747810	-0.015096	0.000000
0.976935	1.607146	-0.143501	0.000000
0.972175	1.661527	-0.176542	0.000000
0.999294	1.620694	-0.132653	0.000000
1.003682	1.629828	-0.191795	0.000000
0.942579	1.773074	-0.120080	0.000000
1.049372	1.692629	-0.176475	0.000000
1.057162	1.780915	-0.198370	0.000000
0.981991	1.644506	-0.089755	0.000000
1.014342	1.640795	-0.069128	0.000000
1.004431	1.785033	-0.119943	0.000000
1.065735	1.764624	-0.224909	0.000000
1.029871	1.690720	-0.160681	0.000000
0.945524	1.765913	-0.113979	0.000000
1.090245	1.751780	-0.109649	0.000000
0.983594	1.713163	-0.093566	0.000000
0.912082	1.723368	-0.138480	0.000000
1.006438	1.675731	-0.166343	0.000000
1.060292	1.682311	-0.157242	0.000000
1.030002	1.741558	-0.134677	0.000000
0.951229	1.690304	-0.215223	0.000000
1.038815	1.784554	-0.118304	0.000000
0.979832	1.725288	-0.155485	0.000000
0.943031	1.740584	-0.167727	0.000000
0.898124	1.817610	-0.132355	0.000000
0.921754	1.783175	-0.159660	0.000000
1.066661	1.762809	-0.213023	0.000000
0.989324	1.791002	-0.105082	0.000000
1.017771	1.787572	-0.123629	0.000000
1.004311	1.809809	-0.066161	0.000000
1.057986	1.717167	-0.163119	0.000000
1.012805	1.785238	-0.219427	0.000000
0.983807	1.712392	-0.249862	0.000000
1.012502	1.711762	-0.239603	0.000000
0.909572	1.771134	-0.177294	0.000000
0.975341	1.828208	-0.317481	0.000000
1.064099	1.703985	-0.212372	0.000000
0.906910	1.755039	-0.308350	0.000000
1.013270	1.767264	-0.263618	0.000000
0.799805	1.868686	-0.170096	0.000000
1.063310	1.772640	-0.257734	0.000000
1.047849	1.865322	-0.225552	0.000000
1.017123	1.806745	-0.237548	0.000000
1.015137	1.810714	-0.198175	0.000000
1.036213	1.809928	-0.242606	0.000000
0.961608	1.809512	-0.152482	0.000000
1.021546	1.847122	-0.186485	0.000000
0.974077	1.926275	-0.288554	0.000000
1.059732	1.752690	-0.166608	0.000000
0.939374	1.830362	-0.338046	0.000000
0.878099	1.885399	-0.301216	0.000000
0.987431	1.799643	-0.174928	0.000000
1.001858	1.797536	-0.267272	0.000000
0.987190	1.774943	-0.181810	0.000000
0.978565	1.792897	-0.243013	0.000000
0.945432	1.866043	-0.310686	0.000000
1.048374	1.801796	-0.251410	0.000000
1.038669	1.735606	-0.264420	0.000000
0.923416	1.874801	-0.229738	0.000000
0.890232	1.852564	-0.210854	0.000000
0.982988	1.812290	-0.197568	0.000000
1.008073	1.812568	-0.289110	0.000000
0.971844	1.812946	-0.363533	0.000000
0.950756	1.920516	-0.221880	0.000000
0.983558	1.921367	-0.257843	0.000000
0.963794	1.928339	-0.313084	0.000000
0.873692	1.915460	-0.341882	0.000000
1.003806	1.889733	-0.241727	0.000000
0.933225	1.881448	-0.252862	0.000000
0.941937	1.868642	-0.323746	0.000000
1.094530	1.864034	-0.308206	0.000000
0.925446	1.876132	-0.288022	0.000000
0.953946	1.834655	-0.293316	0.000000
0.917181	1.882475	-0.342430	0.000000
0.997929	1.849332	-0.335354	0.000000
0.902981	1.887716	-0.280937	0.000000
0.913126	1.931929	-0.371055	0.000000
0.911171	1.910566	-0.278962	0.000000
0.961580	1.867720	-0.329217	0.000000
0.957904	1.895003	-0.205800	0.000000
0.864074	1.940224	-0.380142	0.000000
0.910704	1.915500	-0.268375	0.000000
0.878452	1.844583	-0.289180	0.000000
0.995398	1.862753	-0.334167	0.000000
0.957195	1.960416	-0.318546	0.000000
1.066102	1.922634	-0.367875	0.000000
0.916126	1.964779	-0.299839	0.000000
0.977211	1.948518	-0.322507	0.000000
0.987738	1.962085	-0.324300	0.000000
0.931663	1.997074	-0.309191	0.000000
1.057677	1.926986	-0.528029	0.000000
0.936648	1.860380	-0.315365	0.000000
1.008460	1.946155	-0.465325	0.000000
0.954799	1.938575	-0.492090	0.000000
0.992333	1.894249	-0.328824	0.000000
0.882017	1.986912	-0.385854	0.000000
0.924851	1.977823	-0.381201	0.000000
0.910143	1.943379	-0.374759	0.000000
0.983555	1.921106	-0.342797	0.000000
0.913867	1.971508	-0.314588	0.000000
0.954338	1.951171	-0.455376	0.000000
1.017182	2.042052	-0.363305	0.000000
0.931733	1.949129	-0.378550	0.000000
0.951328	1.959949	-0.404585	0.000000
0.928113	1.936202	-0.480299	0.000000
0.852361	1.869233	-0.396794	0.000000
0.901184	1.898739	-0.305795	0.000000
0.928035	1.905116	-0.343137	0.000000
0.894298	1.938371	-0.373657	0.000000
0.857469	2.029062	-0.429026	0.000000
1.009537	1.900996	-0.423209	0.000000
0.898624	2.029595	-0.378106	0.000000
0.971539	1.949784	-0.369817	0.000000
0.949099	1.970473	-0.350653	0.000000
0.919012	1.984489	-0.387106	0.000000
0.856906	1.999895	-0.382227	0.000000
0.926618	2.046377	-0.399973	0.000000
1.014260	1.854545	-0.379874	0.000000
0.992788	1.982696	-0.405841	0.000000
0.914298	1.964239	-0.465968	0.000000
0.926596	1.968167	-0.357052	0.000000
0.955280	2.052644	-0.464068	0.000000
0.920858	1.990000	-0.353495	0.000000
0.869525	2.051562	-0.388295	0.000000
0.922465	2.044157	-0.348796	0.000000
0.958866	1.942885	-0.383814	0.000000
0.890344	1.945382	-0.488845	0.000000
0.911552	2.077262	-0.460216	0.000000
0.901669	2.015204	-0.384964	0.000000
0.938233	2.102005	-0.481344	0.000000
0.912851	2.011395	-0.423827	0.000000
0.944504	1.998515	-0.356333	0.000000
0.854369	2.037909	-0.487264	0.000000
0.735672	1.998744	-0.470568	0.000000
0.888707	2.050970	-0.504257	0.000000
0.916745	1.967208	-0.476973	0.000000
0.960532	2.031379	-0.412467	0.000000
0.831720	2.054220	-0.441666	0.000000
0.803246	1.971134	-0.418878	0.000000
0.943649	2.030096	-0.477519	0.000000
0.936171	2.086535	-0.430784	0.000000
0.837185	2.064445	-0.382065	0.000000
0.874881	2.119294	-0.539419	0.000000
0.866470	2.074139	-0.473705	0.000000
0.867352	2.071566	-0.409013	0.000000
0.817510	2.082626	-0.516437	0.000000
0.866914	2.024918	-0.403031	0.000000
0.808978	1.996001	-0.419039	0.000000
0.906826	2.073036	-0.449130	0.000000
0.836491	2.061785	-0.411874	0.000000
0.827774	2.017107	-0.544490	0.000000
0.911905	2.095710	-0.508002	0.000000
0.803708	2.065407	-0.469242	0.000000
0.963133	2.113982	-0.496116	0.000000
0.842843	2.062013	-0.553580	0.000000
0.919789	2.109726	-0.492523	0.000000
0.797659	2.090026	-0.442368	0.000000
0.868327	2.211492	-0.515232	0.000000
0.799431	2.066758	-0.480091	0.000000
0.853959	2.137070	-0.443888	0.000000
0.843106	2.027968	-0.552621	0.000000
0.863530	2.087902	-0.439489	0.000000
0.846515	2.131989	-0.517032	0.000000
0.877849	2.096266	-0.523641	0.000000
0.848078	2.114697	-0.462250	0.000000
0.830525	2.057391	-0.517213	0.000000
0.913079	2.049880	-0.506680	0.000000
0.852323	2.072027	-0.518212	0.000000
0.816974	2.147849	-0.525554	0.000000
0.851235	2.146216	-0.596451	0.000000
0.818047	2.138888	-0.475391	0.000000
0.860863	2.057990	-0.457693	0.000000
0.969875	2.113272	-0.479931	0.000000
0.915090	2.183971	-0.586582	0.000000
0.805376	2.087220	-0.609509	0.000000
0.820248	2.125837	-0.453022	0.000000
0.884795	2.114782	-0.510648	0.000000
0.861596	2.035100	-0.538262	0.000000
0.891657	2.124363	-0.628114	0.000000
0.856481	2.218648	-0.604357	0.000000
0.938806	2.141825	-0.457652	0.000000
0.801776	2.122795	-0.573345	0.000000
0.828622	2.176449	-0.479250	0.000000
0.879084	2.138536	-0.579293	0.000000
0.900518	2.183959	-0.460297	0.000000
0.831711	2.277872	-0.539065	0.000000
0.753752	2.091411	-0.571878	0.000000
0.779935	2.240255	-0.591214	0.000000
0.880750	2.156280	-0.709960	0.000000
0.792765	2.145209	-0.625767	0.000000
0.858196	2.128889	-0.569274	0.000000
0.812887	2.182662	-0.626325	0.000000
0.727804	2.153900	-0.541769	0.000000
0.851345	2.257922	-0.695814	0.000000
0.814518	2.206077	-0.497172	0.000000
0.839084	2.160480	-0.546459	0.000000
0.783602	2.080988	-0.543775	0.000000
0.783381	2.099456	-0.510007	0.000000
0.891125	2.132359	-0.665945	0.000000
0.856707	2.167379	-0.586672	0.000000
0.782599	2.198624	-0.692858	0.000000
0.835914	2.215862	-0.526580	0.000000
0.823239	2.264625	-0.514838	0.000000
0.851653	2.199730	-0.602781	0.000000
0.765060	2.216612	-0.670200	0.000000
0.827786	2.170770	-0.487037	0.000000
0.684662	2.222353	-0.586421	0.000000
0.709492	2.180660	-0.646862	0.000000
0.763101	2.201161	-0.639226	0.000000
0.800996	2.266320	-0.658116	0.000000
0.705886	2.160675	-0.629698	0.000000
0.786411	2.295546	-0.673818	0.000000
0.857019	2.323074	-0.588827	0.000000
0.785713	2.232192	-0.639137	0.000000
0.761640	2.261764	-0.594590	0.000000
0.739159	2.254995	-0.586965	0.000000
0.850330	2.263605	-0.649234	0.000000
0.832183	2.172168	-0.691407	0.000000
0.794179	2.252871	-0.522711	0.000000
0.771791	2.237555	-0.498977	0.000000
0.819579	2.261726	-0.632078	0.000000
0.872827	2.235120	-0.665686	0.000000
0.723236	2.319011	-0.577535	0.000000
0.789125	2.264364	-0.557810	0.000000
0.858659	2.276383	-0.647162	0.000000
0.749995	2.236563	-0.620619	0.000000
0.717094	2.154962	-0.613016	0.000000
0.781850	2.394968	-0.587307	0.000000
0.821521	2.239991	-0.621355	0.000000
0.830968	2.242920	-0.537231	0.000000
0.805912	2.191868	-0.682984	0.000000
0.757645	2.305224	-0.646619	0.000000
0.752439	2.340590	-0.648346	0.000000
0.756930	2.248251	-0.648163	0.000000
0.810099	2.360937	-0.722063	0.000000
0.718134	2.287792	-0.625641	0.000000
0.703770	2.301716	-0.644040	0.000000
0.715136	2.235904	-0.648249	0.000000
0.712559	2.284781	-0.703012	0.000000
0.778851	2.313261	-0.696153	0.000000
0.683899	2.335104	-0.599091	0.000000
0.773439	2.329057	-0.689388	0.000000
0.739654	2.226660	-0.702288	0.000000
0.746255	2.335494	-0.574094	0.000000
0.742902	2.286527	-0.674253	0.000000
0.742610	2.394872	-0.731108	0.000000
0.729681	2.355823	-0.644305	0.000000
0.813462	2.307854	-0.646080	0.000000
0.753826	2.242731	-0.687502	0.000000
0.723491	2.278509	-0.633831	0.000000
0.784135	2.289265	-0.658975	0.000000
0.667713	2.260663	-0.711381	0.000000
0.705597	2.320296	-0.697265	0.000000
0.753044	2.295451	-0.670104	0.000000
0.669669	2.381935	-0.720325	0.000000
0.790313	2.347283	-0.652194	0.000000
0.761419	2.361574	-0.654298	0.000000
0.703451	2.354414	-0.785373	0.000000
0.681810	2.361532	-0.650760	0.000000
0.693243	2.366776	-0.694655	0.000000
0.688817	2.432665	-0.721956	0.000000
0.677883	2.404891	-0.754464	0.000000
0.699085	2.372280	-0.634070	0.000000
0.756461	2.380551	-0.668852	0.000000
0.725022	2.355745	-0.702392	0.000000
0.693826	2.360493	-0.702428	0.000000
0.697449	2.372526	-0.720704	0.000000
0.766758	2.414823	-0.704293	0.000000
0.663091	2.360472	-0.675690	0.000000
0.681438	2.320048	-0.710626	0.000000
0.752019	2.370274	-0.720395	0.000000
0.763548	2.430746	-0.679780	0.000000
0.692905	2.349401	-0.724574	0.000000
0.689285	2.423238	-0.731569	0.000000
0.682074	2.357550	-0.739749	0.000000
0.711170	2.359905	-0.701724	0.000000
0.711603	2.353694	-0.787352	0.000000
0.746576	2.378758	-0.715565	0.000000
0.586675	2.410085	-0.797212	0.000000
0.744786	2.386168	-0.700385	0.000000
0.708384	2.363134	-0.669752	0.000000
0.693602	2.421094	-0.737147	0.000000
0.744215	2.382310	-0.714843	0.000000
0.653347	2.434581	-0.731441	0.000000
0.731721	2.401712	-0.784227	0.000000
0.688145	2.382638	-0.673098	0.000000
0.602628	2.405424	-0.748618	0.000000
0.691891	2.385223	-0.632705	0.000000
0.679040	2.342142	-0.778491	0.000000
0.614799	2.414254	-0.719476	0.000000
0.559171	2.420719	-0.743115	0.000000
0.616400	2.402909	-0.764586	0.000000
0.722922	2.424259	-0.839501	0.000000
0.693114	2.363172	-0.787303	0.000000
0.650123	2.446367	-0.786163	0.000000
0.650503	2.402289	-0.669059	0.000000
0.639788	2.466743	-0.666627	0.000000
0.667108	2.458743	-0.798460	0.000000
0.630659	2.396706	-0.794135	0.000000
0.556324	2.518186	-0.796053	0.000000
0.672408	2.445009	-0.757728	0.000000
0.703734	2.528912	-0.860606	0.000000
0.720014	2.436362	-0.751457	0.000000
0.715392	2.453271	-0.784419	0.000000
0.564991	2.462970	-0.690968	0.000000
0.621595	2.492387	-0.876512	0.000000
0.689025	2.491401	-0.713155	0.000000
0.538984	2.451159	-0.841216	0.000000
0.653349	2.438335	-0.798605	0.000000
0.597763	2.441794	-0.777588	0.000000
0.640393	2.496777	-0.723304	0.000000
0.590673	2.436705	-0.769334	0.000000
0.664845	2.433213	-0.838861	0.000000
0.615665	2.415395	-0.763786	0.000000
0.686236	2.518861	-0.808636	0.000000
0.573626	2.385678	-0.837373	0.000000
0.559280	2.391836	-0.824188	0.000000
0.683164	2.525826	-0.794981	0.000000
0.623410	2.515227	-0.831032	0.000000
0.670889	2.510666	-0.831927	0.000000
0.543280	2.471806	-0.825853	0.000000
0.551670	2.466185	-0.719344	0.000000
0.642970	2.530328	-0.768551	0.000000
0.695194	2.504066	-0.892921	0.000000
0.595267	2.500102	-0.803296	0.000000
0.595928	2.588414	-0.814110	0.000000
0.582823	2.612589	-0.893484	0.000000
0.593971	2.525128	-0.740230	0.000000
0.617390	2.501701	-0.898740	0.000000
0.543667	2.547024	-0.855158	0.000000
0.604613	2.552999	-0.739437	0.000000
0.577051	2.522708	-0.858896	0.000000
0.552578	2.571135	-0.717791	0.000000
0.720987	2.621685	-0.794810	0.000000
0.641109	2.513396	-0.821796	0.000000
0.554066	2.547666	-0.739979	0.000000
0.484091	2.610262	-0.768614	0.000000
0.516943	2.649816	-0.791778	0.000000
0.640712	2.536618	-0.806710	0.000000
0.550640	2.550758	-0.918714	0.000000
0.612740	2.522399	-0.764124	0.000000
0.529710	2.592499	-0.748476	0.000000
0.528676	2.517379	-0.828679	0.000000
0.457820	2.515010	-0.959662	0.000000
0.636444	2.566208	-0.855716	0.000000
0.647368	2.568955	-0.777708	0.000000
0.561299	2.548528	-0.902956	0.000000
0.590230	2.575230	-0.814322	0.000000
0.602936	2.651316	-0.759958	0.000000
0.580986	2.576613	-0.805248	0.000000
0.548926	2.651544	-0.784202	0.000000
0.550398	2.657145	-0.888641	0.000000
0.473919	2.528780	-0.829293	0.000000
0.460332	2.578969	-0.821397	0.000000
0.522367	2.490068	-0.856538	0.000000
0.544265	2.589936	-0.786010	0.000000
0.613411	2.587781	-0.862991	0.000000
0.580499	2.619157	-0.832438	0.000000
0.535982	2.572122	-0.889082	0.000000
0.456826	2.508543	-0.816937	0.000000
0.496081	2.590839	-0.807286	0.000000
0.596959	2.607961	-0.790804	0.000000
0.466463	2.626022	-0.839906	0.000000
0.459638	2.686269	-0.737404	0.000000
0.494664	2.466834	-0.849981	0.000000
0.457532	2.674546	-0.896023	0.000000
0.571872	2.638573	-0.819301	0.000000
0.524765	2.595820	-0.851542	0.000000
0.532332	2.598946	-0.827533	0.000000
0.482488	2.686034	-0.883344	0.000000
0.498518	2.601836	-0.850133	0.000000
0.443507	2.572352	-0.911302	0.000000
0.503017	2.626829	-0.897699	0.000000
0.570920	2.610681	-0.851792	0.000000
0.501649	2.597892	-0.915242	0.000000
0.456600	2.599374	-0.902452	0.000000
0.527776	2.678681	-0.905371	0.000000
0.502989	2.688796	-0.926022	0.000000
0.462621	2.634505	-0.834898	0.000000
0.542875	2.710809	-0.948891	0.000000
0.463840	2.583021	-0.888559	0.000000
0.549104	2.666473	-0.784547	0.000000
0.469704	2.691907	-0.948205	0.000000
0.378759	2.715869	-0.866780	0.000000
0.484355	2.618263	-0.963782	0.000000
0.522864	2.648829	-0.898836	0.000000
0.423902	2.615877	-0.990546	0.000000
0.509931	2.752926	-0.889247	0.000000
0.451399	2.797807	-0.869873	0.000000
0.426258	2.723610	-0.904877	0.000000
0.483274	2.666808	-0.870697	0.000000
0.419514	2.639495	-0.910711	0.000000
0.489940	2.688359	-0.909448	0.000000
0.365448	2.726261	-0.893936	0.000000
0.476349	2.705574	-0.866396	0.000000
0.422264	2.672425	-0.952950	0.000000
0.502062	2.696152	-0.808445	0.000000
0.450789	2.730604	-1.016354	0.000000
0.489030	2.662925	-0.877441	0.000000
0.426523	2.705528	-0.882406	0.000000
0.510860	2.723235	-0.888054	0.000000
0.386963	2.687562	-0.934619	0.000000
0.405876	2.713252	-0.885144	0.000000
0.519078	2.705353	-0.943308	0.000000
0.400062	2.788638	-0.899994	0.000000
0.381064	2.661757	-0.944860	0.000000
0.492129	2.688723	-0.847265	0.000000
0.424892	2.726100	-0.852471	0.000000
0.366479	2.760613	-0.955996	0.000000
0.409085	2.791130	-0.908025	0.000000
0.430962	2.741326	-1.029331	0.000000
0.337689	2.662914	-0.852664	0.000000
0.413124	2.699296	-1.040052	0.000000
0.359580	2.738091	-0.846648	0.000000
0.418004	2.723852	-1.007304	0.000000
0.485860	2.741743	-0.980131	0.000000
